ProductID,ProductName,ProductBrand,Gender,Price (INR),NumImages,Description,PrimaryColor
10013759,Ishin Women Pink & White Block Print Kurta with Palazzos,Ishin,Women,1474,6,"Pink and white Block printed kurta with palazzosPink and white printed straight calf length kurta, has a round neck, three-quarter sleeves, straight hem, side slitsPink and white Printed palazzos, has elasticated waistband, slip-on closure", White
10012435,FIDO DIDO Men Grey Colourblocked Polo Collar T-shirt,FIDO DIDO,Men,1299,5,"Grey and black colourblocked T-shirt,has polo neck collar,short sleeves", Grey
10017449,DKNY Unisex Black Cabin Trolley Bag,DKNY,Unisex,13365,6,"Black textured cabin trolley bag, secured with a TSA lockOne handle on the top and one on the side, has a trolley with a retractable handle on the top and four corner mounted inline skate wheelsOne main zip compartment, an inner mesh zip compartment, two compression straps with click clasps and one zip compartment on the flap with a zip pocketWarranty: 5 yearsWarranty provided by Brand Owner / Manufacturer", Black
10013497,PARFAIT Plus Size Navy Blue  Grey Printed Underwired Non Padded Everyday Bra P5372,PARFAIT,Women,1749,3,Black and Green printed full-coverage Everyday bra with lace detailingNon Padded and Underwired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort,Blue
10000693,Lady Lyka Women White and Black Pack of 2 Everyday Bras MONALISA-WHT-BLK-Multi,Lady Lyka,Women,593,5,Pack of 2 Black and white solid medium-coverage Everyday braNon Padded and Non-Wired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Black
10017573,Soie Green Lace Non-Wired Non Padded full coverage Everyday Bra FB-705 Green,Soie,Women,988,5,Green lace full-coverage Everyday braNon Padded and Non-Wired seamless lace cupsRegular straps and back closureEliminates side bulgesDouble layered wingsThe cups contain sandwiched soft brushed fabric for no show apex., Green
10003815,Homesake Gold-Toned & Green Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,1732,5,Type: Handcrafted Table Lamp with ShadeColour: Gold-Toned and greenPattern: SolidShape: FrustumShade material: FabricBase material: AluminiumBulb Holder Type: E27Switch Type: Toggle ButtonComes with bulb, Green
10000813,Lady Lyka Women Pack of 2 Beginners Bras TEENAGER-PPL-SKN,Lady Lyka,Women,425,5,Beige and Purple solid medium-coverage beginners brasNon Padded and Non-Wired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort,
10001479,MIMOSA Beige Art Silk Woven Design Kanjeevaram Saree,MIMOSA,Women,1195,5,"Design Detail:Beige woven design saree, has a zari borderBlouse PieceThe model is wearing a blouse from our stylists collection, see the image for a mock-up of what the actual blouse would look likeOrigin:Kanjeevaram sarees are made in the Kanchipuram region in Tamil Nadu. The fabric bears the images of all the scriptures embossed on the walls of the temples of the Kanchipuram village.Fabric:Art silk is manufactured by synthetic fibres like rayon. It's light in weight and is soft on the skin for comfort in summers.", Beige
10009663,SPYKAR Women Blue Alexa Super Skinny Fit High-Rise Clean Look Stretchable Striped Jeans,SPYKAR,Women,1124,6,"Blue medium wash 5-pocket high-rise striped jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops",Blue
10015993,Tokyo Talkies Women Teal & Red Floral Print Maxi Dress,Tokyo Talkies,Women,1299,5,"Teal and red printed woven maxi dress, has a mock neck, three-quarter sleeves, concealed zip closure,, flared hem", Red
10000715,Lady Lyka Women Beige and Burgundy Pack of 2 Everyday Bras ENTIZER-11-SKN-WHN-Multi,Lady Lyka,Women,510,4,Pack of 2 Beige and burgundy solid medium-coverage Everyday braNon Padded and Non-Wired seamless cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Beige
10002831,VASTRAMAY Boys Gold-Toned Self Design Kurta with Churidar & Jacket,VASTRAMAY,Boys,1469,4,"Gold-Toned self design kurta with churidarGold-Toned straight knee length kurta, has a mandarin collar, long sleeves, straight hemGold-Toned solid churidar, slip-on closureGold-toned Nehru jacket, has a mandarin collar, button closure, sleeveless, three pockets", Gold
10007591,her by invictus Women Nude-Coloured Cushioned Monks,her by invictus,Women,839,6,"A pair of round closed toe nude coloured monks with comfort lining and foam cushioned footbed for your work-from-home needs. It has regular styling, and closed backSynthetic Suede upperFoam Cushioned footbedTextured and patterned outsole", Red
10016685,Raymond Men Orange Solid Polo Collar T-shirt,Raymond,Men,809,5,T-shirt, Orange
10016721,Vishudh Women Peach-Coloured Floral Print Fit and Flare Dress,Vishudh,Women,1299,5,"Peach-Coloured printed woven fit and flare dress, has a mandarin collar, three-quarter sleeves, button closure,, flared hem", Red
10000403,Parx Men Green Printed Round Neck T-shirt,Parx,Men,503,5,"Green printed t-shirt, has a round neck, short sleeves", Green
10002711,Campus Sutra Men White & Blue Regular Fit Colourblocked Casual Shirt,Campus Sutra,Men,1299,5,"White and blue colourblocked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue
10006043,ID Men Brown Leather Sneakers,ID,Men,1192,5,"A pair of round-toe brown sneakers, has regular styling, lace-up detailLeather upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer", Brown
10001363,DOROTHY PERKINS Women Burgundy Solid A-Line Skirt,DOROTHY PERKINS,Women,1299,7,"Burgundy solid knitted above knee A-line skirt with button detail on waistband, has a concealed zip closure, straight hem ", Burgundy
10004179,HIGHLANDER Men Black Slim Fit Striped Regular Trousers,HIGHLANDER,Men,1299,5,"Black striped mid-rise regular trousers, has a button closure, four pockets", Black
10012873,JEWEL JUNCTION Gold-Toned Rectangle Cufflinks,JEWEL JUNCTION,Men,539,5,A pair of gold-toned rectangle textured cufflinksComes in a signature JEWEL JUNCTION case, Gold
10002775,VASTRAMAY Men Coffee Brown Striped Straight Kurta,VASTRAMAY,Men,824,5,"Coffee Brown striped straight kurta,mandarin collar,long sleeves", Brown
10014765,AccessHer Gold-Plated & Green Embellished Goddess Lakshmi-Shaped Brooch,AccessHer,Women,625,4,"Antique gold toned and green saree pin with Lakshmi goddess temple design studded with stone, gold-platedSecured with a safety pin closure", Green
10003527,Gini and Jony Boys Navy Blue Regular Fit Solid Casual Shirt,Gini and Jony,Boys,719,3,"Navy Blue solid casual shirt, has a spread collar, long sleeves, button placket, and curved hem",Blue
10001475,MIMOSA Coral Pink Poly Crepe Checked Kanjeevaram Saree,MIMOSA,Women,1709,5,"Design Detail:Coral pink checked saree, has a zari borderBlouse PieceThe model is wearing a blouse from our stylists collection, see the image for a mock-up of what the actual blouse would look likeOrigin:Kanjeevaram sarees are made in the Kanchipuram region in Tamil Nadu. The fabric bears the images of all the scriptures embossed on the walls of the temples of the Kanchipuram village.", Pink
10003723,MBE Black & Gold-Toned Printed Dupatta,MBE,Women,701,4,"Black printed dupatta, printed border", Black
10003827,Homesake Gold-Toned & White Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,1836,5,Type: Handcrafted Table Lamp with ShadeColour: Gold-Toned and whitePattern: SolidShape: CylinderShade material: FabricBase material: AluminiumBulb Holder Type: E27Switch Type: Toggle ButtonComes with bulb, White
10003511,Gini and Jony Boys Rust Red & Navy Blue Striped Round Neck T-shirt with Applique Detail,Gini and Jony,Boys,329,3,"Rust red and Navy Blue striped T-shirt with applique detail, has a round neck, and short sleeves",Blue
10004147,HIGHLANDER Men Off-White & Grey Slim Fit Checked Regular Trousers,HIGHLANDER,Men,1299,5,"Off-White and grey checked mid-rise regular trousers, has a button closure, four pockets", White
10017419,DKNY Unisex Gold-Toned & White Striped Medium Trolley Bag,DKNY,Unisex,14355,7,"Gold-toned and white striped medium trolley bag, secured with a TSA lockOne handle on the top and one on the side, has a trolley with a retractable handle on the top and four corner mounted inline skate wheelsOne main zip compartment, zip lining, two compression straps with click clasps, one zip compartment on the flap with three zip pocketsWarranty: 5 yearsWarranty provided by Brand Owner / Manufacturer", White
10000915,Kenneth Cole Women Brown Solid Backpack,Kenneth Cole,Women,2274,5,Brown solid backpackNon-Padded haul loop1 main compartment with zip closurePadded backPadded shoulder strap: Non-Padded, Brown
10018015,Puma Unisex Black Sneakers,Puma,Unisex,3199,5,"A pair of round-toe black sneakers, has regular styling, lace-up detailLeather upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer", Black
10004305,Park Avenue Women Coral Solid A-Line Top,Park Avenue,Women,509,5,Coral solid A-line  fit,
10017753,Parx Men Blue Slim Fit Printed Casual Shirt,Parx,Men,822,5,"Blue printed casual shirt, has a spread collar, short sleeves, button placket,  curved hem, one patch pocket",Blue
10012773,SEJ by Nisha Gupta Set of 4 Turquoise Blue & Pink Printed Table Placemats,SEJ by Nisha Gupta,Unisex,799,4,Set content: 4 table mats Shape: Rectangle Colour: Turquoise-blue and pink Pattern: Printed Suitable For: 4 seater table Material: Cotton ,Blue
10003413,Gini and Jony Girls White & Pink Cinched Waist Top,Gini and Jony,Girls,899,3,"White and Pink printed woven cinched waist top, has a round neck, and short sleeves", White
10012825,SEJ by Nisha Gupta Set of 6 Mustard & Pink Printed Table Placemats,SEJ by Nisha Gupta,Unisex,899,4,Set content: 6 table matsShape: RectangleColour: Mustard and pinkPattern: PrintedSuitable For: 6 seater tableMaterial: Cotton, Pink
10014761,AccessHer Gold-Plated & Green Embellished Kundan & Enamel Maang Tika,AccessHer,Women,259,3,"Gold-plated and green enamel and kundan embellished maang tika, has a teardrop-shaped designSecured with a fish-hook ear wire", Green
10017705,Parx Men Blue Slim Fit Checked Casual Shirt,Parx,Men,699,5,"Blue checked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue
10000561,Parx Men Blue Tapered Fit Solid Regular Trousers,Parx,Men,919,4,"Blue solid mid-rise regular trousers, has a button closure, four pocketsDisclaimer: The stylist has paired this pair of trousers with a belt. This pair of trousers does not come with a belt.",Blue
10002103,Black Synthetic Sandals,Beli,Women,974,7,"Adding perfect class and elegance to your party look are these black coloured sandals from Beli. High on fashion and comfort, these sandals will allow you to step out in style. Featuring synthetic upper and resin sole, these open backs are worth investing in. Wear them perfectly with your party outfits to add a touch of glamour to your look.", Black
10003575,Gini and Jony Girls Peach-Coloured Embellished Top,Gini and Jony,Girls,489,3,"Peach-Coloured embellished knitted regular  top, has a round neck, and short sleeves", Red
10017663,Parx Men Pink Slim Fit Printed Casual Shirt,Parx,Men,679,5,"Pink printed casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket", Pink
10016999,Campus Sutra Men Black Solid Round Neck T-shirt,Campus Sutra,Men,699,5,"Black solid T-shirt, has a round neck, and long sleeves", Black
10012737,MIAH Decor Set Of 5 Printed Handcrafted Kulladh Set,MIAH Decor,Unisex,865,5,Set Content: Set of 5Pattern: PrintedFinish: GlossyColour: Multi colouredMaterial: CeramicFeatures: Handcrafted and dishwasher safe,
10013407,SEJ by Nisha Gupta Pink & Orange Printed Wooden Open Dry Bin,SEJ by Nisha Gupta,Unisex,999,3,Set content: 1 open dry binColour: Pink and orangePattern: Floral printShape: Rectangular, Pink
10003363,Gini and Jony Boys Black Embellished Classic Regular Fit Chino Shorts,Gini and Jony,Boys,979,3,"Black embellished mid-rise knitted chino shorts, has a waistband with belt loops, zip fly, four pockets, and button closure", Black
10016715,Vishudh Women Black & Maroon Embroidered Straight Kurta,Vishudh,Women,503,5,"Black and Maroon embroidered straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, and side slits", Red
10005243,Gini and Jony Boys Maroon Regular Fit Solid Casual Shirt,Gini and Jony,Boys,539,3,"Maroon solid casual shirt, has a spread collar, long sleeves, button placket, and curved hem", Maroon
10014801,AccessHer Gold-Plated Stone-Studded Maang Tika,AccessHer,Women,1399,3,"Gold-plated maang tika, has stone-studded detail, secured with a hook closure", Gold
10016663,Raymond Men Blue Solid Polo Collar T-shirt,Raymond,Men,1249,5,"Blue solid T-shirt, has a polo collar, short sleeves",Blue
10017387,Story@home Pink Floral 210 TC Cotton 1 King Bedsheet with 2 Pillow Covers,Story@home,Unisex,1399,5,Set content: 1 King bedsheet with 2 pillow coversQuality: FineThread count: 210Colour: PinkPattern: Floral, Pink
10000717,Lady Lyka Women Black and Burgundy Pack of 2 Everyday Bras MONALISA-WHN-BLK-Multi,Lady Lyka,Women,593,5,Pack of 2 Black and burgundy solid medium-coverage Everyday braNon Padded and Non-Wired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Black
10003271,Gini and Jony Boys Khaki Regular Fit Solid Chinos,Gini and Jony,Boys,839,3,"Khaki solid mid-rise chinos, has hook-and-bar and zip closure, 5 pockets", Khaki
10017619,Parx Men Blue Slim Fit Solid Casual Shirt,Parx,Men,759,5,"Blue solid casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one pocket",Blue
10000369,Parx Men Black Printed Round Neck T-shirt,Parx,Men,489,5,"Black printed round neck t-shirt,short sleeves", Black
10003729,MBE Women Black & White Printed Dupatta,MBE,Women,623,5,"Black printed dupatta, printed border", Black
10014975,Crew STREET Men White Perforated Mid-Top Sneakers,Crew STREET,Men,2899,5,These casual shoes bring full-court style and premium comfort to an iconic look.FeaturesRubber cupsole outsole provides exceptional durability.Padded tongue adds comfort along the top of your foot.Die cut EVA insole gives you extra comfort.Weight: Light-weightFastening: Lace-upFit: SnugWarranty: 3 monthsWarranty provided by brand/manufacturer, White
10013065,Sera Women Off-White & Blue Printed Kurta with Palazzos,Sera,Women,1357,5,"Off-White and blue printed kurta with palazzos Off-White and blue straight calf length kurta, has a round neck, three-quarter sleeves, straight hem, side slitsOff-White and blue  Solid palazzos, has partially elasticated waistband, button closure",Blue
10012353,Lakme Absolute Matte Melt Liquid Lip Color - 18 Coral Flip 6 ml,Lakme,Women,400,4,Lakme Absolute Matte Melt Liquid Lip ColorShade name: 18 Coral Flip, Matte
10015947,Bhama Couture Women Mustard Yellow Solid A-Line Top,Bhama Couture,Women,593,5,"Mustard yellow and maroon solid woven A-line top with embroidered detail, has a round neck, three-quarter bell sleeves, button closure", Yellow
10016717,Vishudh Women Pink Embroidered Straight Kurta,Vishudh,Women,1299,5,"Pink embroidered straight kurta, has a round neck, three-quarter sleeves, straight hem, side slits", Red
10002267,Zippo Men Original Blue Tourquoise Edt 50 ml,Zippo,Men,2900,2,"Notes:The top note of this fragrance comprises bergamot, grapefruit, violet leaf and red appleThe middle note comprises of lavender, geranium, tonka bean, pepper and clary sageThe base ends with vetiver, patchouli, Cashmere wood, Virginia cedar and vanilla",Blue
10003833,Homesake Gold-Toned & Green Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,1890,5,Type: Handcrafted Table Lamp with ShadeColour: Gold-Toned and greenPattern: SolidShape: GeometricShade material: FabricBase material: AluminiumBulb Holder Type: E27Switch Type: Toggle ButtonComes with bulb, Green
10013529,PARFAIT Plus Size Navy Blue Lace Underwired Non Padded Everyday Bra P5632,PARFAIT,Women,1679,3,Navy Blue lace full-coverage everyday braNon padded and underwired cut and sew cupsRegular straps and back closureBack style: RegularFeature: Side Bone,Blue
10003835,Homesake Gold-Toned & Peach-Coloured Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,1836,5,Type: Handcrafted Table Lamp with ShadeColour: Gold-Toned and peach-colouredPattern: SolidShape: FrustumShade material: FabricBase material: AluminiumBulb Holder Type: E27Switch Type: Toggle ButtonComes with bulb, Red
10004277,Parx Men Maroon Self Design Pullover,Parx,Men,919,5,"Maroon self-design pullover, has a V-neck, long sleeves, ribbed hem", Maroon
10004491,Park Avenue Women Black Sheath Dress,Park Avenue,Women,749,5,"Black solid woven sheath dress, has a round neck, short sleeves, concealed zip closure, straight hem", Black
10001485,MIMOSA Rust Red & Yellow Art Silk Woven Design Kanjeevaram Saree,MIMOSA,Women,1574,5,"Design Detail:Rust red and yellow woven design saree, has a zari borderBlouse PieceThe model is wearing a blouse from our stylists collection, see the image for a mock-up of what the actual blouse would look likeOrigin:Kanjeevaram sarees are made in the Kanchipuram region in Tamil Nadu. The fabric bears the images of all the scriptures embossed on the walls of the temples of the Kanchipuram village.Fabric:Art silk is manufactured by synthetic fibres like rayon. It's light in weight and is soft on the skin for comfort in summers.", Red
10006005,ID Men Tan Brown Solid Comfort Leather Sandals,ID,Men,1394,5,A pair of tan solid Comfort SandalsLeather upper materialSole material: PUCushioned footbedPatterned synthetic outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer, Brown
10006013,ID Men Black Solid Comfort Leather Sandals,ID,Men,1885,5,A pair of black solidComfort SandalsLeather upper materialSole material: PUCushioned footbedPatterned synthetic outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer, Black
10012965,JEWEL JUNCTION Silver-Toned Geometric Cufflinks,JEWEL JUNCTION,Men,539,5,A pair of silver-toned geometric solid cufflinksComes in a signature JEWEL JUNCTION case, Silver
10017051,Campus Sutra Men Black & Grey Standard Regular Fit Striped Casual Shirt,Campus Sutra,Men,599,5,"Black and grey striped casual shirt, has a mandarin collar, long sleeves, button placket, and curved hem", Black
10016969,Campus Sutra Men Black Solid Henley Neck T-shirt,Campus Sutra,Men,699,5,"Black solid T-shirt, has a Henley neck, short sleeves, asymmetric hem", Black
10009619,SPYKAR Women Blue Adora Skinny Fit Mid-Rise Slash Knee Stretchable Ankle Jeans,SPYKAR,Women,1214,7,"Blue medium wash 5-pocket mid-rise jeans, mildly distressed and slashed at one knee, heavy fade, has a button and zip closure, and waistband with belt loops",Blue
10018061,Puma Women Black Sneakers,Puma,Women,3499,5,"A pair of round-toe black sneakers, has regular styling, lace-up detailLeather upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer", Black
10000291,Parx Men Blue Striped Polo Collar T-shirt,Parx,Men,489,5,"Blue striped T-shirt, has polo collar and short sleeves",Blue
10015149,Urban Dog Men Navy Blue Striped Regular Fit Sports Shorts,Urban Dog,Men,399,5,"Navy blue striped mid-rise sports shorts, has two pockets, a drawstring closure",Blue
10003517,Gini and Jony Boys Navy Blue Slim Fit Printed Formal Trousers,Gini and Jony,Boys,1329,3,"Navy blue printed mid-rise formal trousers, button closure, zip fly and 5 pockets",Blue
10013539,PARFAIT Plus Size Pink  Black Solid Underwired Non Padded Everyday Bra P5522,PARFAIT,Women,1189,3,Pink and black solid medium-coverage Everyday bra with mesh panellingNon Padded and Underwired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Red
10012861,JEWEL JUNCTION Rose Gold-Toned Contemporary Cufflinks,JEWEL JUNCTION,Men,539,5,A pair of rose gold-toned contemporary textured cufflinksComes in a signature JEWEL JUNCTION case, Gold
10016683,Raymond Men Blue Checked Polo Collar T-shirt,Raymond,Men,2549,5,"Blue checked T-shirt, has polo collar, short sleeves",Blue
10002363,Extreme Night Edt 70Ml,Michael Kors,Men,4275,3,"	A perfect pick for bold and daring urban man is this 'Extreme Night' EDT from Michael Kors that gives a refreshing oriental scent. The top note of this EDT comprises bergamot, black pepper and nutmeg. The heart note comprises cypress, lily and clary sage that exude a pungent yet fresh scent, while the base note comprises a perfect harmony of musk, cedar, vanilla, sandalwood, tonka beans and orris. The net weight of this EDT is 70ml. ",
10001007,Daffodils Girls White Printed Fit and Flare Dress,Daffodils,Girls,738,3,"White and Black printed knitted fit and flare dress, has a round neck, short sleeves, and flared hem", White
10003813,Homesake Gold-Toned & Green Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,1836,5,Type: Handcrafted Table Lamp with ShadeColour: Gold-Toned and greenPattern: SolidShape: FrustumShade material: FabricBase material: AluminiumBulb Holder Type: E27Switch Type: Toggle ButtonComes with bulb, Green
10012785,SEJ by Nisha Gupta Set of 4 Blue & Pink Printed Table Placemats,SEJ by Nisha Gupta,Unisex,799,4,Set content: 4 table mats Shape: Rectangle Colour: Pink and blue Pattern: Printed Suitable For: 4 seater table Material: Cotton ,Blue
10017033,Campus Sutra Men Grey & Black Printed Round Neck T-shirt,Campus Sutra,Men,699,5,"Grey and black printed T-shirt, has a round neck, long sleeves", Black
10016267,EthnoVogue Women Burgundy Solid Made to Measure Printed Cocktail Gown,EthnoVogue,Women,4355,7,"Burgundy made to measure solid maxi cocktail gownBurgundy solid made to measure solid maxi gown, has a round-neck, short sleeves, concealed side zip closure, padded cups, has embellished detailing, attached lining with mesh detailing, flared hemWhat is Made to Measure? Customised gown according to your Bust and Length. So please refer to the Size Chart to pick your perfect size.How to measure bust?Measure under your arms and around your chest to find your bust size in inchesHow to measure Gown length?Measure from shoulder till barefoot to find dress length in inches", Burgundy
10012979,JEWEL JUNCTION Silver-Toned Geometric Cufflinks,JEWEL JUNCTION,Men,539,5,A pair of silver-toned and black geometric printed cufflinksComes in a signature JEWEL JUNCTION case, Silver
10012849,JEWEL JUNCTION Gold-Toned Geometric Cufflinks,JEWEL JUNCTION,Men,539,4,A pair of gold-toned geometric textured cufflinksComes in a signature JEWEL JUNCTION case, Gold
10014725,WITH Men Pack of 2 Printed Pure Cotton Boxers WB25-WB26,WITH,Men,612,5,"Pack of two printed regular-fit boxers in black and grey, each has an inner elasticated waistband, slip-on closure",
10006191,berrytree Girls Pink A-Line Organic Cotton Sustainable Dress,berrytree,Girls,599,6,"Pink printed knitted A-line dress, has a round neck, short sleeves, button closure,, flared hem", Pink
10012811,SEJ by Nisha Gupta Set of 6 Multicoloured Printed Table Placemats,SEJ by Nisha Gupta,Unisex,899,4,Set content: 6 table matsShape: RectangleColour: MulticolouredPattern: PrintedSuitable For: 6 seater tableMaterial: Cotton, Red
10013527,PARFAIT Plus Size Burgundy Lace Underwired Lightly Padded Plunge Bra P5351,PARFAIT,Women,1749,3,Burgundy lace medium-coverage plunge braLightly padded and underwired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Red
10001909,GAS Men Maroon & Navy Blue Slim Fit Printed Casual Shirt,GAS,Men,3990,7,"Maroon and navy blue printed casual shirt, has a spread collar, long sleeves, button placket, and curved hem",Blue
10003797,Homesake Gold-Toned Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,1732,5,Type: Handcrafted Table Lamp with ShadeColour: Gold-TonedPattern: SolidShape: FrustumShade material: FabricBase material: AluminiumSwitch Type: Toggle Button, Gold
10004117,HIGHLANDER Men Maroon & White Slim Fit Printed Casual Shirt,HIGHLANDER,Men,699,5,"Maroon and white printed casual shirt, has a spread collar, short sleeves, button placket,  curved hem, one patch pocket", White
10006077,ID Men Tan Leather Casual Shoes,ID,Men,2685,5,"A pair of round-toe brown slip-on sneakers, has regular styling, slip-on detailLeather upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer",
10004161,HIGHLANDER Men Black Slim Fit Striped Regular Trousers,HIGHLANDER,Men,1299,5,"Black striped mid-rise trousers, button closure, and 4 pockets", Black
1000714,ahilya Gold-Plated Sterling Silver Drop Earrings,ahilya,Women,6403,3,"A pair of gold-plated sterling silver drop earrings, has an intricately designed drop with stone embellishments, and multiple danglers with bead and teardrop-shaped stone embellishmentsSecured with a fish-hook ear wire", Gold
10012763,Peter England Men Maroon Solid Briefs PIWBMR9166012,Peter England,Men,266,5,"A pair of maroon solid brief, has an elasticated waistband and a panelled front with a double-layered contoured pouch", Maroon
10013663,PARFAIT Plus Size Nude-Coloured Striped Underwired Lightly Padded T-shirt Bra P5251,PARFAIT,Women,1749,2,Nude-coloured striped medium-coverage T-shirt braLightly Padded and Underwired seamless cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Red
1000725,ahilya Gold Plated Cut-Out Sterling Silver Drop Earrings,ahilya,Women,6174,3,"A pair of gold plated Sterling silver drop earrings with cut-out detail throughout, has a central synthetic pearl dropSecured with a fish-hook ear wire", Gold
10002947,Gini and Jony Girls Yellow Printed Top,Gini and Jony,Girls,559,6,"Yellow printed knitted regular  top, has a round neck, and sleeveless", Yellow
10013303,Marvel by Wear Your Mind Boys Black Printed Round Neck T-shirt,Marvel by Wear Your Mind,Boys,549,3,"Black and Blue Printed T-shirt, has a round neck, short sleeves", Black
10000973,aramis Men Classic Eau De Toilette Spray Concentree Perfume 110ml,aramis,Men,3800,2,"NOTESTop Notes: Aldehydes, Artemsia, Gardenia and BergamotMiddle Notes: Patchouli, Sage, Orris Root and CardamomBase Notes: Leather, Sandalwood, Amber and MuskHOW TO USE?Spray onto body for a refreshing effect. Reapply as desired.ABOUT THE COLLECTIONAramis Classic, named after a Turkish root known for its aphrodisiac properties, is a distinctly masculine fragrance with cool sophistication and timeless appeal.ABOUT THE BRANDAramis was the first prestige men's fragrance to be sold in department stores. The brand continues to be a defining pillar of The Estee Lauder Companies as an industry leader in the men's fragrance and grooming category. Aramis has maintained its equity, global brand ranking and classic appeal through the years. The Aramis Fragrance and Grooming collection embodies classic masculinity and sophistication that transcend time.",
10016737,Vishudh Women Green & Mustard Yellow Printed Kurta with Palazzos,Vishudh,Women,1999,5,"Green and mustard yellow  printed kurta with palazzosGreen and mustard yellow straight calf length kurta, has a round neck, three-quarter sleeves, straight hemGreen and mustard yellow printed palazzos, slip-on closure", Green
10000221,Parx Men Peach-Coloured Solid Polo Collar T-shirt,Parx,Men,489,5,"Peach coloured solid T-shirt, has polo collar, short sleeves and one pocket", Red
10004391,Park Avenue Women Grey Checked Pencil Skirt,Park Avenue,Women,659,5,"Grey checked pencil skirt, has a waistband, back zipper closure, straight hem.Comes with a belt", Grey
10003121,Gini and Jony Girls White & Blue Printed T-shirt with Shorts,Gini and Jony,Girls,629,4,"This clothing set consists of t-shirt and shortsWhite printed t-shirt, has a round neck, sleevelessBlue solid chambray shorts, has a slip-on closure",Blue
10003259,Gini and Jony Girls Navy Blue Striped Denim Pinafore Dress,Gini and Jony,Girls,1399,4,"Navy blue and grey striped woven denim pinafore dress, has adjustable shoulder straps, and flared hem",Blue
10004159,HIGHLANDER Men Green & White Slim Fit Checked Casual Shirt,HIGHLANDER,Men,699,5,"Green and white checked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket", Green
10003811,Homesake Gold-Toned & Green Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,1620,5,Type: Handcrafted Table Lamp with ShadeColour: Gold-Toned and greenPattern: SolidShape: FrustumShade material: FabricBase material: AluminiumBulb Holder Type: E27Switch Type: Toggle ButtonComes with bulb, Green
10016745,Vishudh Women Off-White & Green Printed Straight Kurta,Vishudh,Women,619,5,"Off-White and green printed straight kurta, has a mandarin collar, three-quarter sleeves, curved hem, side slits", Green
10013731,PARFAIT Plus Size Beige Solid Underwired Non Padded Everyday Bra P5022,PARFAIT,Women,1679,2,Beige solid medium-coverage Everyday bra Non Padded and Underwired cut and sew cups with lace insertsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Red
10002829,VASTRAMAY Boys Cream-Coloured Self Design Kurta with Churidar & Jacket,VASTRAMAY,Boys,1469,4,"Cream-Coloured self design kurta with churidar Cream-Coloured straight calf length kurta, has a mandarin collar, long sleeves, straight hem Cream-Coloured solid churidar, slip-on closure", Red
10017609,Parx Men Blue Slim Fit Solid Casual Shirt,Parx,Men,779,5,"Blue solid casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue
10004431,Park Avenue Women Peach-Coloured Solid Top,Park Avenue,Women,506,5,"Peach-Coloured solid woven regular top, has round neck, three-quarter sleeves, ruffle detailing, layered styling at back", Red
10016689,Raymond Men Green Solid Polo Collar T-shirt,Raymond,Men,629,5,"Green solid T-shirt, has polo collar, short sleeves, one pocket", Green
10003841,Homesake Gold-Toned Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,1836,5,Type: Handcrafted Table Lamp with ShadeColour: Gold-TonedPattern: SolidShape: FrustumShade material: FabricBase material: AluminiumSwitch Type: Toggle Button, Gold
10007607,ether Women Cream-Coloured Solid Peep Toe Flats,ether,Women,449,5,"A pair of cream-coloured open-toed flats, has regular styling, buckle detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 45 daysWarranty provided by brand/manufacturer", Red
